userId,movieId,rating,timestamp
250,76251,4.0,1469807333
598,2541,3.0,1008570454
472,3947,5.0,974244935
621,3548,4.5,1116476958
166,608,3.0,1064888510
15,142507,3.0,1465793179
556,434,4.0,842019723
481,3307,5.0,1437001889
558,846,4.0,965485954
324,7438,1.5,1451526815
461,2719,1.5,1090908280
118,1129,3.0,951009005
562,780,4.0,1167426626
452,5379,4.5,1067731824
472,4990,3.0,1014277458
558,4018,3.0,994686726
428,44633,5.0,1304141893
502,858,4.0,861302276
430,47254,5.0,1172908412
316,4638,2.5,1460823401
73,594,3.5,1255844780
414,24,2.0,1039390286
431,2396,5.0,1165548643
111,372,3.5,1097431682
564,92,5.0,974842216
607,1027,4.0,1148587456
658,2087,5.0,941489662
475,81537,2.0,1447269103
564,32,4.0,974712401
653,457,4.0,948160832
433,63082,1.0,1417930035
1,1129,2.0,1260759185
564,2150,3.0,974713988
294,1947,4.0,1048536464
598,3977,2.0,1008570431
23,4963,5.0,1148673020
431,1953,3.0,1165547470
306,3269,4.0,948836569
292,2268,4.0,1140816566
49,1198,5.0,978039514
311,1055,2.0,897403673
646,2141,4.0,953450631
648,8973,4.0,1138478760
547,2545,3.0,1076209818
384,30707,4.0,1153158845
574,4022,3.5,1232810274
153,1277,4.0,1046739622
4,2081,4.0,949982239
32,153,4.0,834828085
119,1562,1.0,913233239
624,2368,2.0,1019140795
177,1127,5.0,907380544
44,780,5.0,858707138
500,1088,4.0,1229098924
274,471,5.0,1074104142
518,2990,3.0,945369847
17,170,4.0,1127470242
461,33679,3.5,1150092304
619,208,3.0,831921879
442,7979,4.0,1227967887
615,104243,3.5,1408780790
461,1614,2.5,1090908517
468,3033,2.5,1296197950
534,1573,4.0,973375818
29,6934,2.5,1313927226
481,903,5.0,1437001834
198,4772,2.5,1068823126
561,1610,4.0,1172696231
608,3178,3.0,958824986
88,2321,3.0,1257010873
311,6450,4.5,1061927746
654,2470,4.0,1145392435
564,42,3.0,974839143
467,2168,4.0,942047345
664,6333,3.5,1393890739
10,592,3.0,942767328
288,474,2.0,845862466
306,3668,3.0,959197176
195,2915,2.0,976288779
312,1339,4.0,959934871
578,3949,2.5,1418984571
3,1580,3.5,1298922089
375,150,5.0,845491809
412,2762,5.0,993088013
458,1377,3.0,1337555590
236,7327,4.5,1109968361
609,4208,1.0,1029869813
245,1358,4.0,1012187337
529,1353,3.0,960264932
527,3347,3.0,1281233110
152,1296,1.0,1335899988
596,33493,3.5,1138658785
533,1945,4.0,965316218
518,3081,4.0,945362897
587,2917,4.5,1112034877
376,527,5.0,974427310
644,2628,3.0,944929275
603,586,3.0,868356000
662,587,4.0,839022409
26,91542,3.5,1351545019
244,1200,4.0,1448175223
555,225,3.0,832091059
510,1046,2.0,948180573
466,1104,4.0,945140034
475,1562,1.0,1447329537
312,896,3.0,959932415
232,3028,1.0,955090442
384,6763,2.0,1153763365
547,3408,3.0,1131635584
358,3257,2.0,957479796
665,2384,2.0,992909820
45,3753,0.5,1140202339
95,999,4.0,1016317074
15,128360,2.5,1458505982
250,1517,4.0,1469807395
548,112,3.0,857405496
99,2028,4.0,938584894
169,3594,3.5,1234227692
547,1441,4.0,1000729826
370,1645,4.5,1096512170
303,2571,4.5,1299489346
119,457,3.0,913048158
342,246,5.0,945123774
130,339,3.5,1138999338
609,912,1.0,1029870161
460,3039,4.0,1072837394
547,160718,4.0,1469713151
125,913,4.0,1269736203
461,3424,3.0,1091959874
213,70305,2.5,1462637155
388,37240,4.0,1143429998
275,4896,4.5,1353286786
75,3408,4.0,1143049565
516,446,4.0,844687853
245,3578,5.0,1012191817
19,229,4.0,855191701
564,1330,4.0,974709044
212,58299,3.5,1228374469
367,4499,0.5,1128633478
26,51662,4.0,1352838254
130,260,4.5,1138997369
5,8636,4.5,1163373593
285,3168,4.0,965542200
311,235,4.0,898096075
402,8529,3.5,1443393791
17,2028,3.5,1127469494
103,8019,4.5,1117751459
624,4226,4.0,1026978102
447,150,4.0,832492563
236,936,5.0,1109969439
550,1625,3.0,942669563
472,1097,4.0,939049849
602,348,3.0,842360049
116,47,5.0,1163454737
294,6367,4.0,1071696006
409,309,5.0,828213115
73,2858,4.5,1255844727
519,118890,5.0,1470072711
475,8644,2.0,1447239329
464,204,4.0,829912558
564,1247,4.0,974840798
212,442,1.5,1227938061
355,377,4.0,1130103635
30,2264,2.0,945295069
243,7925,3.5,1094225670
358,2973,5.0,957480017
624,1136,5.0,1019130885
457,64839,4.5,1471384474
193,2289,3.0,971217336
518,711,4.0,945369411
67,266,3.0,854713176
529,608,5.0,996352960
547,47894,2.0,1203388427
595,1806,2.0,965230654
414,4148,1.0,1039390261
646,2170,4.0,953450789
102,1078,4.0,956600265
73,27604,4.0,1474263883
564,2421,1.0,974839422
564,3190,1.0,974839740
247,2050,2.0,953271472
280,2059,4.0,905582885
30,919,4.0,952885624
619,161,4.0,831921853
518,239,4.0,945362108
656,3717,2.0,986243477
102,3037,4.0,956599941
587,920,5.0,1284473202
405,5796,2.5,1061358830
243,1255,3.5,1118865350
216,48,4.0,1095792192
378,110645,4.5,1443292853
610,68954,3.5,1348595680
150,260,4.5,1113907415
577,208,2.5,1111475419
67,350,3.0,854714421
431,3578,4.5,1165546539
126,256,3.0,833286643
537,265,4.0,879502404
417,2571,4.5,1112586925
498,357,3.5,1166907035
328,1580,4.0,1148006122
198,858,5.0,1068822819
654,3274,4.0,1145394408
130,596,4.0,1138985459
577,5502,4.0,1111551392
416,466,3.0,841446959
19,377,3.0,855191289
56,176,4.0,1467005072
588,50,5.0,842298338
236,2731,4.0,1109968380
306,2020,4.0,939760436
36,412,5.0,847057626
60,21,3.0,1125829035
205,52245,3.5,1442152421
502,1225,5.0,861322649
328,1214,3.5,1147996682
378,61240,3.0,1443293448
212,1136,3.5,1218399629
439,2369,4.0,1041115375
533,608,4.0,965316088
671,2795,3.5,1063503695
509,1230,5.0,940642532
225,661,3.0,845565888
384,5507,4.5,1153157668
199,96079,4.5,1398939832
452,27878,3.5,1151810928
382,1042,2.5,1371781814
428,6711,4.5,1304133651
596,5505,3.5,1142174021
128,4821,5.0,1049689981
564,1022,4.0,974790392
353,4034,1.5,1157499030
152,2944,3.0,1335899937
547,31109,3.0,1183773013
562,41997,3.5,1167427166
423,44191,3.0,1353700450
468,2717,2.5,1296197544
235,6,4.0,1111625738
79,480,3.0,1182994616
15,1293,4.0,997938894
463,1242,4.0,1050438927
652,4372,4.0,1440265818
255,953,4.0,1237063799
254,322,3.0,845157913
479,79132,5.0,1409004743
293,4584,5.0,1064616222
128,3897,3.0,1049690481
4,329,3.0,949810618
213,5463,4.0,1462635336
452,4427,4.0,1002939253
587,7560,3.0,1111086741
423,1584,4.0,1354033786
382,2581,3.0,1371781299
665,2431,3.0,999572041
430,110,4.0,1172908379
73,91529,4.0,1345798866
266,296,3.0,840452108
111,2252,2.5,1097514906
48,111,3.0,1439687078
195,2054,2.0,975416616
608,1466,4.0,939362172
382,1704,3.0,1371829191
292,5296,4.0,1140050817
509,4448,2.5,1093279929
665,104,4.0,993346305
623,480,4.0,1225255846
306,1580,4.0,939715948
547,8042,4.5,1085447146
564,3851,5.0,974712668
48,4973,5.0,1305605431
602,144,1.0,842359298
259,2396,3.0,949949183
394,25874,0.5,1297549419
17,1704,4.0,1127469601
30,4214,3.0,986738613
481,1247,4.0,1437001087
671,3897,2.0,1063503718
470,1348,3.0,1234089703
134,83134,4.5,1361246337
575,1713,3.0,1012596512
393,1230,4.5,1058471722
247,296,3.0,953189571
627,3717,2.5,1201389873
564,3141,4.0,974843041
267,441,5.0,1175983608
230,80463,4.5,1424847317
73,55721,4.5,1259837542
78,6564,4.5,1344470357
257,1945,3.5,1338007081
83,1270,4.0,1156206651
621,3255,3.0,1116476068
547,1023,3.0,1199391635
30,4022,4.0,1055788174
609,5236,1.0,1029870119
641,1183,5.0,861415917
452,4239,3.0,1008975762
119,2498,3.0,945993844
120,597,3.0,1167422326
450,153584,5.0,1475736995
408,2161,4.0,933035241
255,2843,5.0,1236982967
456,106762,4.0,1432308943
665,3039,3.0,993179879
78,34,3.5,1344469842
417,2028,5.0,1112585168
640,95,3.0,860950846
574,40583,4.0,1232914574
36,590,3.0,847056510
294,2701,3.0,1047070749
19,202,3.0,855193054
273,88125,4.5,1466946198
514,318,5.0,853893691
475,135133,3.0,1449834805
553,60684,3.5,1423011664
343,1485,4.0,881166015
564,2402,2.0,974839176
430,7158,2.0,1111579362
326,986,3.0,966009951
494,60069,4.0,1342748532
262,154,2.0,1434332315
78,97673,4.5,1352920811
15,6380,3.0,1166585438
56,1210,2.0,1467005230
295,457,4.5,1100132040
212,49957,4.5,1218401030
610,3020,3.0,1348595207
254,160,4.0,845157382
388,5686,3.0,1050973972
555,1183,4.0,863626054
15,2161,3.0,997938630
520,4878,3.0,1146596143
409,46,4.0,831090605
564,2021,3.0,974715258
558,1446,4.0,965485844
547,4716,1.0,1022678134
102,3095,5.0,957893696
41,1196,4.0,1093886850
533,1573,2.0,965315025
195,330,1.0,976288108
40,74458,3.5,1466993111
358,1911,4.0,957481180
373,2378,1.0,939036757
487,426,3.0,832837571
624,1097,4.0,1019123941
213,724,2.5,1462639548
111,5013,4.0,1098374091
68,539,3.5,1219477297
624,81156,4.0,1306762590
265,2132,5.0,960056420
329,736,4.0,867072004
297,3462,5.0,1318704503
201,6909,5.0,1110421402
467,1236,4.0,942756581
483,93840,3.5,1465387547
15,3272,2.0,1033345227
537,942,4.0,879502829
73,2003,4.5,1262056348
452,5619,3.5,1133735291
452,726,3.0,976419589
615,1201,4.0,1408779999
176,53894,2.5,1340748506
176,4720,3.5,1340715834
19,247,4.0,855191430
15,720,3.0,1033345122
205,45668,2.5,1442152542
111,4973,5.0,1098374097
214,2376,3.0,946919189
585,3244,4.0,975363374
298,136449,5.0,1447369319
262,7110,3.0,1433901573
652,6367,4.0,1440265671
647,1805,5.0,947292818
19,434,3.0,855194301
665,4109,3.0,992838672
308,1342,4.0,854376807
580,1342,3.0,1165292827
156,60756,5.0,1277430103
562,3481,4.0,1167427386
547,5650,4.0,1106442549
190,2434,5.0,975694030
659,446,3.0,834598421
154,708,3.0,850917383
442,2795,4.5,1227917234
547,3210,2.0,1030464587
243,316,3.0,1094223839
547,64338,2.5,1229189824
535,44,3.0,838631815
497,2134,4.0,940364200
312,1222,4.0,959931255
250,62999,4.5,1469807990
30,3361,4.0,952743110
447,237,3.0,832493206
394,1197,5.0,1298379277
401,2004,2.0,977458551
380,3114,5.0,949367296
212,2278,3.5,1218955174
544,85774,4.5,1435787688
15,367,2.0,1374637824
419,2762,4.5,1110050489
342,50,5.0,945123389
457,2952,3.0,1471388626
102,2541,1.0,957894760
15,87520,4.5,1316396021
327,2763,4.0,1225364048
472,1678,3.0,939692234
345,1721,2.0,1106949288
661,2352,3.0,1190265500
239,2109,4.0,991860692
179,4447,3.5,1436670189
430,5618,5.0,1111579074
235,1569,4.0,1113184939
584,2762,5.0,1271884893
608,1844,4.0,958825374
242,2469,4.0,956687231
245,2359,5.0,1011238558
575,357,2.0,1012593616
95,4140,5.0,1019022672
590,6,4.0,848677809
85,230,2.0,837512519
606,1136,3.5,1380350017
528,1197,3.5,1141605869
547,3093,2.0,981312522
4,2683,4.0,949896497
358,116,5.0,957481511
463,5502,4.0,1049922719
393,2453,1.5,1058472672
547,7585,2.0,1120515363
165,2422,3.0,1111479385
361,671,4.0,864051563
243,1747,3.5,1094224807
580,52973,3.5,1220647095
445,53000,2.5,1360005595
425,6377,5.0,1112383828
388,2411,3.0,946521338
350,2598,3.0,1003179701
624,62434,4.5,1226505092
306,1073,4.0,939901016
284,79,5.0,853878994
457,6595,1.5,1471385684
603,596,4.0,868355800
434,1288,4.0,886375478
353,474,3.0,1114172422
78,1376,3.0,1274045997
345,3578,2.0,1107043973
23,1304,4.0,1148728856
54,1027,4.0,1352835615
457,110,3.0,1471383479
120,2321,3.0,1167420364
285,3387,3.0,965092590
125,6953,4.0,1269736255
172,457,4.0,843290534
176,2054,1.5,1341047061
550,2762,5.0,942669479
212,48997,3.0,1228796083
595,912,3.0,965076586
311,1488,3.0,898008575
587,30749,4.0,1284472712
200,5574,3.5,1438019427
73,33162,4.0,1301481269
491,2716,3.0,940795620
529,6271,4.0,1245597798
23,1625,4.5,1148671498
648,1923,3.0,1140221913
150,6264,2.5,1114307223
311,6480,3.5,1061927665
39,145,3.0,832523738
607,4844,3.5,1113404739
157,71106,3.5,1355865641
247,1320,3.0,953361274
291,3578,4.5,1111489274
294,6124,3.0,1062537014
19,913,5.0,855191654
451,581,5.0,980447432
664,51935,4.0,1343835372
547,7361,4.5,1114369050
603,260,5.0,868355017
466,2090,4.0,944979178
15,2985,3.0,1052896740
262,1380,2.0,1434333178
468,3986,2.0,1296189960
147,2542,5.0,1405202792
247,454,4.0,953362911
519,30810,4.0,1468758580
30,3952,5.0,986008260
547,2333,4.0,981314441
119,1416,4.0,913050480
15,5445,5.0,1033344034
528,5952,3.5,1141607114
212,2003,2.5,1229146351
480,485,4.0,1339455106
475,101864,2.5,1447268384
250,84152,4.0,1469700605
405,1957,3.5,1097698338
297,76251,4.0,1318706266
287,117529,4.0,1469162062
564,2003,4.0,974708959
596,5378,3.5,1138729134
119,1073,3.0,960671633
561,6503,3.0,1172696551
518,1081,5.0,945362262
320,2762,3.5,1424366433
607,2161,3.5,1144791070
412,1876,5.0,993089072
114,288,3.0,838365840
609,4433,1.0,1029870367
557,2124,2.5,1285961688
430,3948,4.5,1172909189
577,1597,4.0,1111551141
423,2076,3.5,1353692228
656,1927,5.0,986242527
633,440,3.0,848518358
138,2571,3.5,1440379002
99,4641,5.0,1015037824
482,1210,4.0,949292001
374,3252,4.0,1038954883
56,72171,5.0,1467004584
384,6957,3.5,1153865847
603,1275,5.0,868356151
262,2361,3.0,1434026440
200,55247,4.0,1437934605
294,2083,4.0,1047071414
571,27251,3.0,1334342676
92,6,3.0,848526431
155,908,4.0,943350749
529,2208,4.0,1358450701
434,527,4.0,886376095
596,2762,4.5,1138658596
567,4878,2.5,1436828875
550,1923,5.0,943373486
270,80549,3.5,1469278482
624,1920,4.0,1019127005
203,4848,4.5,1226321666
68,5952,5.0,1194741508
369,317,3.0,847465641
348,1247,5.0,960838695
463,1965,3.0,1050439251
232,95,4.0,955087429
394,81229,5.0,1298203785
457,606,1.5,1471386806
104,5952,5.0,1446673694
624,85510,2.0,1340560807
564,2654,4.0,974708959
460,3396,4.0,1072836422
580,3499,3.0,1156127229
654,2413,4.0,1145394034
358,3062,3.0,957535632
218,2186,4.0,1163107047
56,5401,4.0,1467092617
15,6333,3.0,1052896685
15,1784,3.0,1033345287
550,1917,3.0,942669270
547,109487,3.0,1443402344
293,1374,3.0,1063997497
558,3055,3.0,965861707
30,2746,4.0,948141418
496,540,3.0,834598372
150,2953,1.5,1130906007
119,1517,2.0,913050368
311,261,3.0,898007906
73,3555,2.0,1255594378
461,4370,2.0,1091049820
624,4280,3.0,1019127489
547,555,4.5,1053087931
564,2465,5.0,974709917
654,4306,5.0,1145390245
119,2926,4.0,952581856
428,1097,3.0,1304132219
615,5418,4.0,1425504868
582,2413,2.5,1122167431
97,1288,4.0,1460343682
384,49286,4.0,1171807726
547,111113,3.0,1417458013
239,1689,4.0,991862159
81,65130,4.0,1307180134
84,589,3.0,1429910957
472,50068,4.0,1170954729
555,1233,4.0,863626054
1,2455,2.5,1260759113
475,5254,4.0,1447072606
176,5618,4.0,1340716921
299,27721,4.5,1344183892
544,5673,5.0,1442496269
652,2374,3.5,1440271398
646,2571,5.0,953448077
92,237,3.0,848526529
534,1061,4.0,973377385
564,1841,3.0,974842443
43,3868,1.0,974768834
547,2362,4.0,1135940780
501,6377,4.0,1283137895
564,3557,5.0,974844737
165,246,3.0,1111980924
288,434,1.0,845862204
